UnitID,US FR,YR,SUM,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY, Unknown_state , Foreign 
203447,119,2021,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203456,35,2021,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0
203526,263,2021,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203517,3985,2021,4049,1,0,3,0,13,2,7,2,15,8,4,0,1,54,12,0,2,14,2,2,24,8,30,6,0,4,0,0,0,2,25,1,66,7,0,3247,0,3,364,4,2,0,2,12,1,1,15,4,7,8,0,59,5
203492,123,2021,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
203465,432,2021,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203474,216,2021,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203483,227,2021,227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
157058,473,2021,473,3,0,1,1,1,0,0,0,0,8,5,1,0,42,72,0,1,153,4,0,1,0,36,3,2,4,0,0,0,0,1,0,1,4,0,92,0,0,0,0,2,0,24,7,0,0,0,1,0,3,0,0,0
213349,1479,2021,1490,0,0,0,0,2,1,3,21,2,2,0,1,0,1,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,145,0,34,3,0,1,0,0,1241,0,0,0,0,5,1,1,4,0,0,0,0,0,11
260372,32,2020,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0
170639,347,2021,347,0,0,1,0,1,0,1,0,0,1,1,0,0,4,5,0,0,0,0,0,2,2,299,5,0,1,0,1,0,0,0,0,2,0,2,4,0,0,4,0,1,0,1,0,1,0,4,0,0,4,0,0,0
235699,180,2021,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0
135188,786,2021,786,0,0,2,0,1,0,0,1,0,774,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
226091,1463,2020,1472,2,0,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1431,0,0,0,0,0,0,0,0,9
218229,884,2021,899,2,0,0,0,0,3,1,1,0,15,18,0,1,1,3,0,0,0,1,0,5,0,1,1,0,0,0,0,1,0,1,1,1,11,0,2,1,1,3,0,795,0,7,2,0,0,5,0,0,0,0,2,13
207209,538,2021,565,0,0,7,8,30,11,0,0,1,1,2,0,0,12,0,1,21,0,9,0,0,1,2,0,0,32,0,0,4,0,0,1,0,2,0,1,165,0,1,0,0,0,3,217,0,0,0,5,0,1,0,27,0
240620,657,2021,668,0,0,2,1,2,58,1,0,0,0,1,0,4,2,1,0,4,0,1,0,0,0,1,0,0,0,2,24,0,0,0,0,0,0,1,0,1,0,1,0,0,5,0,2,7,0,0,4,0,0,532,0,11
226134,1162,2020,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,0,0,0,0,0,0,0,0,23
142328,477,2020,481,0,5,1,0,2,3,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,63,0,0,0,4,0
177940,284,2021,294,2,1,2,4,1,0,0,0,0,1,3,2,0,42,5,3,7,0,3,0,1,0,6,0,0,184,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,0,1,0,0,10
213598,461,2021,461,1,0,0,0,4,0,2,23,16,3,4,1,0,0,0,0,0,0,0,0,36,3,3,0,0,1,0,0,1,1,45,1,65,4,0,1,0,0,237,0,0,0,0,1,0,0,8,0,0,0,0,0,0
213613,523,2021,526,0,0,0,0,0,1,2,1,0,3,0,0,0,1,0,0,0,0,0,0,6,1,2,0,0,0,0,0,1,0,14,0,8,0,0,1,0,0,479,0,0,0,0,1,0,0,2,0,0,0,0,0,3
227182,11276,2021,11277,0,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,11258,0,0,1,0,0,0,0,0,1
232566,712,2021,716,0,0,0,0,2,2,0,1,0,2,0,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,9,0,1,0,0,7,0,2,0,0,2,0,0,671,1,0,0,0,0,4
203748,1199,2021,1201,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
159391,6970,2021,7036,41,2,10,21,140,29,16,9,10,179,214,4,2,72,13,6,6,10,4702,2,100,34,17,14,61,31,2,5,10,3,88,2,82,51,3,18,1,5,43,3,28,0,57,716,1,7,71,15,8,5,1,5,61
159373,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435000,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159382,402,2021,410,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,390,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,8
159416,326,2020,339,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,311,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,1,0,13
159647,1838,2021,1869,7,0,1,52,6,2,0,0,0,6,6,2,0,3,2,0,2,1,1579,0,0,1,1,0,22,2,0,0,2,0,3,2,0,1,0,1,0,2,0,0,1,0,2,128,0,0,1,0,0,0,0,0,31
235750,391,2021,397,0,2,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,1,0,0,0,0,0,2,0,0,342,0,0,0,6,0
238263,1350,2021,1368,0,0,0,0,5,0,1,0,0,1,2,0,0,18,0,2,1,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1309,0,18,0
161299,215,2020,217,1,0,0,0,2,0,9,2,0,7,2,1,0,2,0,0,0,0,0,142,0,10,2,0,2,0,0,0,0,4,5,0,5,1,0,3,0,0,2,2,0,0,2,0,0,1,5,3,0,0,0,0,2
213783,380,2021,380,0,0,0,0,0,0,1,5,8,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,2,0,47,0,0,1,0,0,306,0,0,0,0,0,0,2,0,1,0,0,0,0,0
237525,1576,2021,1592,1,0,2,0,1,1,0,0,20,11,6,0,0,1,1,0,0,49,0,0,10,2,5,1,1,1,0,0,1,0,3,1,9,12,1,166,0,1,7,0,4,0,1,3,2,0,14,2,1235,1,0,0,16
166674,360,2021,385,0,0,1,0,5,1,19,0,0,6,1,0,0,0,0,0,1,0,0,7,1,268,0,1,0,0,0,1,0,8,7,0,8,3,0,0,0,1,1,6,1,0,0,5,0,6,1,1,0,0,0,0,25
167288,167,2021,167,0,0,0,2,2,1,9,0,0,2,0,0,0,3,0,0,0,0,0,2,1,103,0,0,0,0,0,0,1,2,1,0,17,0,0,0,0,0,0,4,0,0,0,4,0,11,0,1,0,1,0,0,0
166692,325,2020,326,0,1,0,0,0,1,18,0,0,14,1,0,0,1,0,0,1,0,3,2,5,229,0,0,0,0,0,0,0,6,10,0,3,1,0,1,0,1,5,8,3,0,1,2,0,1,6,0,0,1,0,0,1
200226,140,2020,142,0,1,2,0,2,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,37,0,0,0,0,6,0,0,0,0,0,77,0,0,0,4,0,0,1,0,1,0,0,0,0,0,3,0,0,2
159717,958,2021,1020,1,0,1,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,898,0,1,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,40,0,0,1,0,0,1,0,0,62
218335,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174020,150,2020,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0
127565,2011,2021,2012,0,0,6,0,11,1962,0,0,0,4,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,7,1,0,2,1,0,1,3,0,1
135717,9580,2021,9581,2,1,0,0,6,2,3,0,0,9496,6,0,0,2,1,0,0,1,1,0,3,2,0,0,0,0,1,0,1,0,10,1,15,3,0,1,1,3,3,0,2,1,1,4,0,0,4,0,0,3,0,0,1
204006,467,2020,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
204015,220,2020,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204024,3691,2020,3823,1,0,5,2,45,33,68,0,6,13,28,0,0,412,85,3,9,57,0,0,47,47,79,47,0,54,0,2,1,3,58,2,58,21,1,2308,0,2,60,1,2,0,32,17,1,1,48,5,1,26,0,3,129
171100,8740,2021,9221,5,2,14,2,147,23,27,1,10,56,23,5,2,461,28,3,5,7,4,3,42,56,7104,24,1,20,2,1,8,8,84,6,111,21,1,123,3,6,61,5,4,1,14,80,1,3,64,11,1,34,12,2,479
171128,1193,2020,1201,0,1,3,1,7,2,1,0,0,2,0,1,0,52,4,2,0,2,0,1,1,1,926,54,0,3,0,0,0,0,1,0,1,1,2,5,0,0,1,1,0,0,3,3,0,0,2,1,0,108,0,1,7
482158,979,2021,1021,3,0,3,0,5,1,2,1,1,27,874,0,0,3,4,2,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,5,7,0,1,2,0,4,1,5,0,4,5,0,0,5,1,1,2,0,1,41
220978,3033,2020,3093,31,0,1,8,4,1,2,2,0,13,122,0,0,9,1,1,2,38,5,1,10,0,2,4,3,7,0,0,0,0,1,2,2,15,0,3,1,0,7,0,20,0,2693,4,1,0,10,1,3,3,0,1,59
226806,775,2021,788,0,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,764,0,0,1,0,0,0,0,0,13
226833,736,2021,755,0,0,0,1,0,2,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,11,1,0,0,0,0,0,712,0,0,0,0,0,0,0,1,18
214041,1214,2021,1225,0,0,0,0,1,0,2,17,1,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,40,0,11,1,0,1,0,0,1095,1,1,0,1,0,0,0,9,0,0,0,0,0,11
174358,721,2020,724,0,1,1,0,2,2,0,0,0,0,0,0,2,3,0,2,1,0,0,2,0,0,0,499,0,0,0,2,0,0,0,0,0,0,170,0,0,0,0,0,0,20,0,1,1,0,0,0,0,12,0,0,3
173920,2245,2020,2250,1,2,1,1,5,5,0,1,0,3,3,0,0,24,1,41,1,0,0,0,0,0,0,1901,2,3,3,8,0,0,2,0,4,0,9,1,0,0,1,0,0,46,0,5,0,0,1,0,0,169,1,0,5
200253,364,2020,396,0,1,11,0,20,16,0,0,0,3,1,4,0,5,0,0,2,0,0,0,0,1,3,8,0,0,25,1,4,0,0,0,0,1,235,0,0,2,0,0,0,3,0,1,1,0,1,4,0,4,7,0,32
118912,1668,2021,1786,0,0,0,0,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,26
176080,3353,2021,3386,341,0,3,35,22,9,3,3,1,65,126,1,2,28,4,1,2,16,111,0,12,4,3,4,1973,35,2,2,0,1,6,0,7,17,1,5,1,1,12,1,22,0,343,99,1,0,21,2,1,4,0,3,30
176035,169,2021,171,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,137,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
176044,239,2020,243,6,0,0,0,1,0,0,0,0,7,9,0,0,12,1,0,0,0,5,0,0,0,2,1,149,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,21,11,0,0,3,2,0,1,0,0,4
178341,570,2021,578,0,0,2,28,1,1,0,0,0,0,0,0,0,10,0,0,39,0,0,0,1,2,0,1,0,444,0,1,0,0,0,0,1,0,0,0,20,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,8
179566,2498,2020,2552,0,0,0,43,8,1,2,0,0,8,5,1,0,159,2,8,68,2,4,0,2,0,0,6,1,2082,0,9,1,0,2,0,1,1,1,1,21,0,5,0,1,0,1,34,1,0,5,4,0,8,0,5,49
178411,1176,2021,1187,1,1,2,15,5,5,0,1,0,3,1,0,1,96,3,3,36,1,1,0,0,2,0,2,0,928,0,5,2,1,1,0,3,1,1,2,11,0,4,0,0,1,2,27,0,0,4,1,0,3,0,0,11
178387,568,2021,574,1,0,0,1,2,5,0,0,0,1,1,0,0,8,0,12,26,2,0,0,0,1,0,1,0,471,0,14,0,0,0,0,1,0,0,0,3,0,0,0,0,2,6,10,0,0,0,0,0,0,0,0,6
118976,2539,2021,2584,0,0,0,0,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9
180461,3841,2021,3866,4,102,25,5,392,429,12,0,0,2,14,16,112,52,7,2,4,2,1,17,17,30,22,156,0,5,1303,4,41,17,7,12,13,6,36,20,1,195,22,6,3,24,8,29,36,17,20,504,1,47,41,0,25
180179,551,2021,559,0,1,1,0,12,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,3,0,0,487,0,2,0,0,1,0,0,1,0,0,1,0,0,0,3,1,0,4,0,0,13,0,0,11,0,8
180522,193,2020,195,0,0,0,0,4,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,167,0,3,0,0,0,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,9,0,0,0,0,2
180416,324,2021,325,0,5,2,0,9,9,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,260,0,6,0,0,0,0,0,3,1,0,2,0,0,0,0,0,2,0,0,0,17,0,0,3,0,1
185590,3472,2021,3489,0,0,1,0,7,0,8,5,6,9,5,1,0,0,2,0,0,0,2,2,13,4,3,1,0,0,1,0,2,4,3227,2,94,4,0,2,0,1,30,2,1,0,2,12,0,0,14,5,0,0,0,6,11
157386,1174,2021,1183,0,0,2,1,2,2,0,0,0,3,2,0,0,6,6,0,0,999,0,0,1,0,1,0,1,1,0,0,0,0,0,0,2,1,0,109,1,0,3,0,1,0,12,5,1,0,7,0,4,1,0,0,9
127617,118,2021,118,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163453,2198,2021,2325,2,0,0,0,33,1,49,23,103,10,12,0,0,42,1,0,0,0,2,0,1069,14,27,4,2,5,0,1,3,0,215,1,315,11,1,12,2,0,154,4,4,0,3,11,1,0,55,2,1,3,0,7,120
157401,1379,2021,1395,10,0,0,3,0,2,3,0,0,5,3,0,0,158,96,0,1,862,0,0,2,1,0,0,1,74,0,0,0,2,0,0,2,2,0,7,1,0,1,0,4,0,127,5,1,0,1,0,2,3,0,0,16
187596,77,2020,79,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
119678,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441900,346,2021,347,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
262129,157,2021,158,0,1,0,1,1,1,1,0,0,130,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,2,0,1,0,0,4,0,0,0,1,1,0,0,1,1,0,0,0,0,1
185129,1072,2020,1077,0,0,0,0,1,0,2,1,0,3,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,1,0,0,0,0,1050,0,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5
185828,1333,2021,1373,1,0,0,0,1,1,2,2,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,1267,0,22,2,0,1,1,0,8,1,0,0,0,5,1,0,4,2,0,0,0,0,40
187897,146,2021,153,0,0,1,2,7,5,0,0,0,4,0,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,95,0,0,0,2,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,7
187967,296,2021,296,0,0,1,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,259,0,1,0,2,0,0,0,0,0,0,1,4,0,2,2,2,1,1,0,0,0
188030,1971,2021,2013,0,1,60,0,36,22,0,0,0,4,1,1,2,0,0,1,4,0,2,0,1,0,0,3,0,1,0,1,5,0,1,1402,0,1,0,2,5,6,1,1,0,3,0,391,2,1,1,7,0,1,1,3,39
159966,1198,2020,1200,2,0,0,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,1152,0,1,0,0,0,4,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,24,0,0,2,0,0,0,0,0,2
232937,1036,2020,1065,0,0,4,0,8,0,12,2,49,8,6,0,0,5,0,0,1,4,0,0,56,5,9,1,1,2,0,0,0,0,31,1,31,24,0,5,0,0,22,0,10,0,1,6,0,0,729,1,0,2,0,29,0
199102,2884,2021,2929,6,0,4,1,13,5,13,10,50,50,102,0,0,44,3,1,0,3,3,0,172,4,11,5,2,8,0,0,4,1,45,0,24,1942,0,26,1,2,41,1,135,0,17,34,0,0,93,1,1,6,0,41,4
199157,1112,2021,1130,0,0,2,0,3,0,5,4,34,5,17,1,0,3,1,0,0,0,0,0,74,1,5,2,1,0,0,1,0,0,11,0,7,855,0,4,0,0,5,1,35,0,2,4,0,0,26,0,1,2,0,18,0
199193,4916,2021,5042,2,0,1,1,9,10,16,4,0,31,18,1,0,30,3,1,1,7,5,6,48,32,2,4,0,7,0,0,0,6,57,0,68,4293,0,14,2,0,44,8,25,0,13,15,1,3,117,4,4,3,0,11,115
204422,373,2020,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200332,2478,2021,2490,0,5,5,0,15,3,0,1,0,4,2,0,2,14,1,8,2,0,0,1,0,1,1,1368,0,3,9,9,1,0,1,0,3,1,892,2,0,1,1,0,1,52,3,6,0,0,2,2,0,54,2,0,12
136145,202,2021,202,0,0,0,0,0,0,0,0,0,200,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236072,528,2021,535,0,0,1,0,3,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,510,0,1,0,7,0
204477,0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147776,327,2021,330,0,0,0,0,1,0,0,0,0,0,1,0,0,319,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3
207263,701,2021,707,0,0,0,33,1,0,1,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,638,1,0,0,0,0,0,15,0,0,0,0,0,0,0,0,6
105330,5272,2021,5291,1,53,3590,0,685,202,1,2,0,2,6,76,34,21,5,5,3,0,3,1,4,4,6,17,0,3,23,3,111,0,1,106,7,4,4,7,3,68,4,1,3,11,4,61,10,2,2,96,0,10,7,0,19
147703,2036,2020,2036,0,0,0,0,1,2,0,0,0,9,6,0,0,1901,17,9,0,2,2,0,1,0,10,5,0,4,0,1,0,0,3,0,1,0,1,9,0,0,1,0,1,0,0,7,0,0,0,2,0,41,0,0,0
157447,1616,2021,1690,0,0,0,0,2,0,0,0,0,3,0,0,0,2,62,0,0,1170,0,0,3,0,2,0,0,1,0,0,1,0,0,0,0,0,0,361,0,0,0,0,0,0,1,2,0,1,2,0,1,2,0,0,74
171456,1480,2021,1496,1,5,4,1,14,8,4,0,0,9,1,0,0,88,8,2,2,0,2,1,0,0,1073,50,0,2,0,0,1,1,1,2,4,0,0,7,0,3,10,0,0,0,2,11,1,0,5,2,0,155,0,0,16
188058,98,2020,98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219259,329,2021,337,1,0,1,0,8,2,0,0,0,0,0,0,2,7,0,14,0,2,0,0,0,0,0,45,0,0,3,9,0,0,0,0,0,0,17,0,0,1,0,0,0,201,1,1,0,0,0,1,0,11,2,0,8
230913,262,2021,263,0,2,6,0,8,3,14,2,1,8,4,1,0,3,0,0,1,0,0,4,3,7,1,0,1,0,0,1,2,12,5,1,12,2,0,3,1,1,8,2,1,0,0,2,0,137,1,1,1,0,0,0,1
240657,269,2021,285,0,2,0,0,6,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,38,3,0,0,0,2,0,1,0,1,0,2,0,0,0,0,0,1,2,0,0,1,0,1,200,0,16
136233,410,2021,411,3,0,0,0,0,0,0,0,0,394,3,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
380377,100,2020,100,0,9,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,79,0,0,0,0,0
178624,953,2021,963,0,0,0,1,1,0,0,0,0,0,0,1,0,6,0,115,56,0,0,0,0,0,0,1,0,673,0,96,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,10
171483,669,2021,670,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,648,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1
207306,272,2021,277,0,0,1,0,6,0,0,0,0,6,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,209,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,5
160038,1297,2021,1297,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1280,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0
200086,33,2021,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171571,1983,2021,2023,0,1,2,0,3,2,1,0,0,4,1,0,0,3,1,0,0,1,0,0,0,0,1933,2,0,0,0,0,0,0,1,0,2,3,0,7,0,0,3,0,1,0,0,6,0,0,1,1,0,4,0,0,40
227304,1001,2020,1001,1,0,2,0,2,0,1,1,0,4,2,3,0,5,0,0,3,0,1,0,0,1,0,0,1,1,1,1,1,0,2,2,1,0,0,3,0,0,0,0,1,1,0,958,0,1,0,1,0,0,0,0,0
219277,73,2020,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0
204671,280,2021,282,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
